49285582690607,{"time":1619604580421548300,"value":10.042537444056864}
49286581699187,{"time":1619604581421548300,"value":11.677987275118783}
49286581898758,{"time":1619604581421548300,"value":9.085881279571574}
49287579373330,{"time":1619604582421548300,"value":10.061607274732864}
49287579396520,{"time":1619604582421548300,"value":9.986416786305}
49288579351477,{"time":1619604583421548300,"value":11.233800384942516}
49288579610700,{"time":1619604583421548300,"value":10.010974839059168}
49289585419769,{"time":1619604584421548300,"value":12.940685100100486}
49289585640344,{"time":1619604584421548300,"value":10.387093530762204}
49290579880856,{"time":1619604585421548300,"value":11.482793232053208}
49290579892815,{"time":1619604585421548300,"value":14.206148368755578}
49291580621343,{"time":1619604586421548300,"value":15.905765362394632}
49291580649740,{"time":1619604586421548300,"value":12.561232527223945}
49292579715075,{"time":1619604587421548300,"value":14.211703862415462}
49292579740757,{"time":1619604587421548300,"value":16.948247537868756}
49293579664232,{"time":1619604588421548300,"value":15.654037212546436}
49293579773273,{"time":1619604588421548300,"value":18.469251231752896}
49294579379584,{"time":1619604589421548300,"value":17.301704318557995}
49294580198277,{"time":1619604589421548300,"value":18.968146901905396}
49295593236787,{"time":1619604590421548300,"value":16.967950698692455}
49295593254582,{"time":1619604590421548300,"value":17.897609246689022}
49296580798328,{"time":1619604591421548300,"value":16.95636181537598}
49296581073790,{"time":1619604591421548300,"value":13.077067995062473}
49297579278805,{"time":1619604592421548300,"value":14.158298155858915}
49297579445408,{"time":1619604592421548300,"value":10.042537444056864}
49298579388757,{"time":1619604593421548300,"value":11.677987275118783}
49298579905133,{"time":1619604593421548300,"value":9.085881279571574}
49299582247272,{"time":1619604594421548300,"value":9.986416786305}
49299582272147,{"time":1619604594421548300,"value":10.061607274732864}
49300579439359,{"time":1619604595421548300,"value":10.010974839059168}
49300579790401,{"time":1619604595421548300,"value":11.233800384942516}
49301580379502,{"time":1619604596421548300,"value":12.940685100100486}
49301580478697,{"time":1619604596421548300,"value":10.387093530762204}
49302579855638,{"time":1619604597421548300,"value":14.206148368755578}
49302580436704,{"time":1619604597421548300,"value":11.482793232053208}
49303581976314,{"time":1619604598421548300,"value":15.905765362394632}
49303582002130,{"time":1619604598421548300,"value":12.561232527223945}
49304579683232,{"time":1619604599421548300,"value":16.948247537868756}
49304622736695,{"time":1619604599421548300,"value":14.211703862415462}
49305580127168,{"time":1619604600421548300,"value":15.654037212546436}
49305580155221,{"time":1619604600421548300,"value":18.469251231752896}
49306581492014,{"time":1619604601421548300,"value":18.968146901905396}
49306625291216,{"time":1619604601421548300,"value":17.301704318557995}
49307579831022,{"time":1619604602421548300,"value":16.967950698692455}
49307579909503,{"time":1619604602421548300,"value":17.897609246689022}
49308581732553,{"time":1619604603421548300,"value":16.95636181537598}
49308581971435,{"time":1619604603421548300,"value":13.077067995062473}
49309579639639,{"time":1619604604421548300,"value":14.158298155858915}
49309581120608,{"time":1619604604421548300,"value":10.042537444056864}
49310578989218,{"time":1619604605421548300,"value":9.085881279571574}
49310579269497,{"time":1619604605421548300,"value":11.677987275118783}
49311585102363,{"time":1619604606421548300,"value":9.986416786305}
49311634970408,{"time":1619604606421548300,"value":10.061607274732864}
49312579443923,{"time":1619604607421548300,"value":10.010974839059168}
49312579630579,{"time":1619604607421548300,"value":11.233800384942516}
49313594981103,{"time":1619604608421548300,"value":10.387093530762204}
49313595350970,{"time":1619604608421548300,"value":12.940685100100486}
49314579694134,{"time":1619604609421548300,"value":11.482793232053208}
49314579893288,{"time":1619604609421548300,"value":14.206148368755578}
49315579906003,{"time":1619604610421548300,"value":12.561232527223945}
49315580150523,{"time":1619604610421548300,"value":15.905765362394632}
49316579476926,{"time":1619604611421548300,"value":16.948247537868756}
49316579705385,{"time":1619604611421548300,"value":14.211703862415462}
49317579684056,{"time":1619604612421548300,"value":15.654037212546436}
49317579784553,{"time":1619604612421548300,"value":18.469251231752896}
49318579242083,{"time":1619604613421548300,"value":17.301704318557995}
49318579256498,{"time":1619604613421548300,"value":18.968146901905396}
49319579638378,{"time":1619604614421548300,"value":17.897609246689022}
49319579650788,{"time":1619604614421548300,"value":16.967950698692455}
