# timestamp,resident_bytes,total_bytes,system_millis,user_millis
44311570524357,19484672,936370176,70,300
44311848608949,19484672,936370176,70,300
44312107285680,19484672,936370176,70,300
44312372181926,19484672,936370176,70,300
44312647536845,19484672,936370176,70,300
44312950468522,19484672,936370176,70,300
44313212760567,19484672,936370176,70,300
44313489424374,19484672,936370176,70,300
44313760172707,19484672,936370176,70,300
44314025137370,19484672,936370176,70,300
44314307273732,19484672,936370176,70,300
44314576618351,19484672,936370176,70,300
44314843822446,19484672,936370176,70,300
44315117422365,19484672,936370176,70,300
44315385326950,19484672,936370176,70,300
44315648245088,19484672,936370176,70,300
44315924886501,19484672,936370176,70,300
44316194083765,19484672,936370176,70,300
44316459229265,19484672,936370176,70,300
44316719184788,19484672,936370176,70,300
44316992245413,19484672,936370176,70,300
44317270569704,19484672,936370176,70,300
44317537419925,19484672,936370176,70,300
44317802702747,19484672,936370176,70,300
44318072219739,19484672,936370176,70,300
44318341957237,19484672,936370176,70,300
44318608581677,19484672,936370176,70,300
44318895965942,19484672,936370176,70,300
44319176227754,19484672,936370176,70,300
44319450108045,19484672,936370176,70,300
44319720513677,19484672,936370176,70,300
44319983016191,19484672,936370176,70,300
44320254576028,19484672,936370176,70,300
44320516536040,19484672,936370176,70,300
44320786127340,19484672,936370176,70,300
44321044753315,19484672,936370176,70,300
44321315660943,19484672,936370176,70,300
44321590206283,19484672,936370176,70,300
44321852632962,19484672,936370176,70,300
44322114821715,19484672,936370176,70,300
44322403181773,19484672,936370176,70,300
44322689752881,19484672,936370176,70,300
44322960906685,19484672,936370176,70,300
44323227955391,19484672,936370176,70,300
44323492506348,19484672,936370176,70,300
44323754038552,19484672,936370176,70,300
44324032400759,19484672,936370176,70,300
44324304456323,19484672,936370176,70,300
44324579002358,19484672,936370176,70,300
44324881740647,19484672,936370176,70,300
44325166317967,19484672,936370176,70,300
44325447429809,19484672,936370176,70,300
44325714599363,19484672,936370176,70,300
44326003822270,19484672,936370176,70,300
44326281973725,19484672,936370176,70,300
44326552562769,19484672,936370176,70,300
44326822656985,19484672,936370176,70,300
44327096668581,19484672,936370176,70,300
44327368466957,19484672,936370176,70,300
44327643824469,19484672,936370176,70,300
44327903471182,19484672,936370176,70,300
44328170245512,19484672,936370176,70,300
44328427579895,19484672,936370176,70,300
44328703402115,19484672,936370176,70,300
44329020569060,19484672,936370176,70,300
44329308277286,19484672,936370176,70,300
44329584171624,19484672,936370176,70,300
44329861820534,19484672,936370176,70,300
44330128686591,19484672,936370176,70,300
44330398242474,19484672,936370176,70,300
44330675304294,19484672,936370176,70,300
44330978037138,19484672,936370176,70,300
44331245431964,19484672,936370176,70,300
44331514924825,19484672,936370176,70,300
44331784262915,19484672,936370176,70,300
44332060980430,19484672,936370176,70,300
44332343532749,19484672,936370176,70,300
44332620304036,19484672,936370176,70,300
44332939054516,19484672,936370176,70,300
44333223240147,19484672,936370176,70,300
44333501955178,19484672,936370176,70,300
44333782679787,19484672,936370176,70,300
44334074795927,19484672,936370176,70,300
44334345833408,19484672,936370176,70,300
44334677203988,19484672,936370176,70,300
44335026609517,19484672,936370176,70,300
44335294816148,19484672,936370176,70,300
44335637028291,19484672,936370176,70,300
44335917191657,19484672,936370176,70,300
44336269626506,19484672,936370176,70,300
44336605319640,19484672,936370176,70,300
44336902485357,19484672,936370176,70,300
44337234206336,19484672,936370176,70,300
44337596758335,19484672,936370176,70,300
44337995141989,19484672,936370176,70,300
44338325235165,19484672,936370176,70,300
44338597725767,19484672,936370176,70,300
44338858455251,19484672,936370176,70,300
44339137277798,19484672,936370176,70,300
44339485817892,19484672,936370176,70,300
44339777290026,19484672,936370176,70,300
44340045032485,19484672,936370176,70,300
44340317012826,19484672,936370176,70,300
44340588814562,19484672,936370176,70,300
44340854416907,19484672,936370176,70,300
44341181492420,19484672,936370176,70,300
44341521828775,19484672,936370176,70,300
44341828179164,19484672,936370176,70,300
44342119993756,19484672,936370176,70,300
44342395249840,19484672,936370176,70,300
44342669188469,19484672,936370176,70,300
44342937634504,19484672,936370176,70,300
44343214093916,19484672,936370176,70,300
44343489033111,19484672,936370176,70,300
44343761955293,19484672,936370176,70,300
44344039990987,19484672,936370176,70,300
44344317299231,19484672,936370176,70,300
44344604768628,19484672,936370176,70,300
44344882185840,19484672,936370176,70,300
44345157827960,19484672,936370176,70,300
44345433769560,19484672,936370176,70,300
44345708603742,19484672,936370176,70,300
44345985405030,19484672,936370176,70,300
44346259822169,19484672,936370176,70,300
44346521001565,19484672,936370176,70,300
44346786417969,19484672,936370176,70,300
44347048014992,19484672,936370176,70,300
44347310969937,19484672,936370176,70,300
44347600987033,19484672,936370176,70,300
44347864305289,19484672,936370176,70,300
44348123789188,19484672,936370176,70,300
44348386472763,19484672,936370176,70,300
44348647655176,19484672,936370176,70,300
44348910367072,19484672,936370176,70,300
44349185769986,19484672,936370176,70,300
44349452177542,19484672,936370176,70,300
44349760730392,19484672,936370176,70,300
44350086500840,19484672,936370176,70,300
44350346193738,19484672,936370176,70,300
44350607782234,19484672,936370176,70,300
44350880243416,19484672,936370176,70,300
44351143886125,19484672,936370176,70,300
44351403929646,19484672,936370176,70,300
44351660725521,19484672,936370176,70,300
44351982885407,19484672,936370176,70,300
44352243709158,19484672,936370176,70,300
44352531086371,19484672,936370176,70,300
44352828338528,19484672,936370176,70,300
44353091393835,19484672,936370176,70,300
44353350223063,19484672,936370176,70,300
44353619630198,19484672,936370176,70,300
44353885383726,19484672,936370176,70,300
44354167017672,19484672,936370176,70,300
44354424917587,19484672,936370176,70,300
44354683213485,19484672,936370176,70,300
44354948269126,19484672,936370176,70,300
44355211567587,19484672,936370176,70,300
44355470301477,19484672,936370176,70,300
44355734311459,19484672,936370176,70,300
44355993789860,19484672,936370176,70,300
44356257386346,19484672,936370176,70,300
44356522107287,19484672,936370176,70,300
44356793847640,19484672,936370176,70,300
44357052266817,19484672,936370176,70,300
44357355487423,19484672,936370176,70,300
44357634400863,19484672,936370176,70,300
44357908404603,19484672,936370176,70,300
44358172101187,19484672,936370176,70,300
44358434230074,19484672,936370176,70,300
44358690893115,19484672,936370176,70,300
44358960755656,19484672,936370176,70,300
44359251520859,19484672,936370176,70,300
44359529852089,19484672,936370176,70,300
44359792015931,19484672,936370176,70,300
44360052021342,19484672,936370176,70,300
44360329060426,19484672,936370176,70,300
44360590269756,19484672,936370176,70,300
44360849878872,19484672,936370176,70,300
44361119132218,19484672,936370176,70,300
44361382037930,19484672,936370176,70,300
44361643723206,19484672,936370176,70,300
44361914516463,19484672,936370176,70,300
44362176614763,19484672,936370176,70,300
44362456060259,19484672,936370176,70,300
44362716370215,19484672,936370176,70,300
44362975376753,19484672,936370176,70,300
44363235368397,19484672,936370176,70,300
44363501458758,19484672,936370176,70,300
44363766637465,19484672,936370176,70,300
44364025705326,19484672,936370176,70,300
44364286432582,19484672,936370176,70,300
44364553084255,19484672,936370176,70,300
44364812570692,19484672,936370176,70,300
44365070790002,19484672,936370176,70,300
44365341191781,19484672,936370176,70,300
44365608433718,19484672,936370176,70,300
44365866396908,19484672,936370176,70,300
44366135674535,19484672,936370176,70,300
44366402182277,19484672,936370176,70,300
44366664711977,19484672,936370176,70,300
44366926978440,19484672,936370176,70,300
44367200982313,19484672,936370176,70,300
44367464752429,19484672,936370176,70,300
44367738669109,19484672,936370176,70,300
44367999086206,19484672,936370176,70,300
44368257841049,19484672,936370176,70,300
44368541331332,19484672,936370176,70,300
44368810682881,19484672,936370176,70,300
44369069880094,19484672,936370176,70,300
44369327534208,19484672,936370176,70,300
44369585087641,19484672,936370176,70,300
44369845178541,19484672,936370176,70,300
44370113946289,19484672,936370176,70,300
44370389001640,19484672,936370176,70,300
44370669793531,19484672,936370176,70,300
44370929738844,19484672,936370176,70,300
44371199436911,19484672,936370176,70,300
44371484843506,19484672,936370176,70,300
44371757213641,19484672,936370176,70,300
44372021406622,19484672,936370176,70,300
44372285161910,19484672,936370176,70,300
44372557891103,19484672,936370176,70,300
44372877672891,19484672,936370176,70,300
44373188571795,19484672,936370176,70,300
44373454751807,19484672,936370176,70,300
44373714531296,19484672,936370176,70,300
44374010135690,19484672,936370176,70,300
44374271390007,19484672,936370176,70,300
44374534968087,19484672,936370176,70,300
44374798026864,19484672,936370176,70,300
44375060152425,19484672,936370176,70,300
44375326876104,19484672,936370176,70,300
44375586643358,19484672,936370176,70,300
44375848339892,19484672,936370176,70,300
44376109364914,19484672,936370176,70,300
44376369280820,19484672,936370176,70,300
44376637647444,19484672,936370176,70,300
44376903677834,19484672,936370176,70,300
44377170531656,19484672,936370176,70,300
44377439555382,19484672,936370176,70,300
44377706906014,19484672,936370176,70,300
44377972490254,19484672,936370176,70,300
44378245886974,19484672,936370176,70,300
44378520186474,19484672,936370176,70,300
44378781967538,19484672,936370176,70,300
44379041543527,19484672,936370176,70,300
44379303931938,19484672,936370176,70,300
44379566320066,19484672,936370176,70,300
44379832804695,19484672,936370176,70,300
44380105897362,19484672,936370176,70,300
44380366151009,19484672,936370176,70,300
44380624581836,19484672,936370176,70,300
44380883424569,19484672,936370176,70,300
44381161219238,19484672,936370176,70,300
44381436624810,19484672,936370176,70,300
44381706073011,19484672,936370176,70,300
44381981102882,19484672,936370176,70,300
44382242114897,19484672,936370176,70,300
44382501144683,19484672,936370176,70,300
44382783178431,19484672,936370176,70,300
44383045257884,19484672,936370176,70,300
44383314180640,19484672,936370176,70,300
44383574385751,19484672,936370176,70,300
44383834418426,19484672,936370176,70,300
44384133264244,19484672,936370176,70,300
44384452266665,19484672,936370176,70,300
44384751490719,19484672,936370176,70,300
44385068131956,19484672,936370176,70,300
44385346542339,19484672,936370176,70,300
44385606195614,19484672,936370176,70,300
44385869216443,19484672,936370176,70,300
44386134657668,19484672,936370176,70,300
44386512031402,19484672,936370176,70,300
44386813529654,19484672,936370176,70,300
44387087881087,19484672,936370176,70,300
44387371806128,19484672,936370176,70,300
44387657588339,19484672,936370176,70,300
44387931474861,19484672,936370176,70,300
44388194536162,19484672,936370176,70,300
44388483341262,19484672,936370176,70,300
44388757136028,19484672,936370176,70,300
44389018169535,19484672,936370176,70,300
44389289742818,19484672,936370176,70,300
44389567732617,19484672,936370176,70,300
44389828166775,19484672,936370176,70,300
44390091077014,19484672,936370176,70,300
44390354644293,19484672,936370176,70,300
44390615480543,19484672,936370176,70,300
44390872259876,19484672,936370176,70,300
44391138055840,19484672,936370176,70,300
44391405308537,19484672,936370176,70,300
44391664798057,19484672,936370176,70,300
44391928737987,19484672,936370176,70,300
44392208078601,19484672,936370176,70,300
44392470724155,19484672,936370176,70,300
44392746698417,19484672,936370176,70,300
44393011785869,19484672,936370176,70,300
44393303275809,19484672,936370176,70,300
44393578933367,19484672,936370176,70,300
44393845157465,19484672,936370176,70,300
44394163386784,19484672,936370176,70,300
44394435675531,19484672,936370176,70,300
44394698428895,19484672,936370176,70,300
44394968089906,19484672,936370176,70,300
44395226663269,19484672,936370176,70,300
44395492098397,19484672,936370176,70,300
44395762595801,19484672,936370176,70,300
44396025936765,19484672,936370176,70,300
44396325767648,19484672,936370176,70,300
44396599424137,19484672,936370176,70,300
44396865804653,19484672,936370176,70,300
44397126019288,19484672,936370176,70,300
44397384412662,19484672,936370176,70,300
44397658987732,19484672,936370176,70,300
44397926868896,19484672,936370176,70,300
44398194017209,19484672,936370176,70,300
44398462566903,19484672,936370176,70,300
44398728343759,19484672,936370176,70,300
44398985420831,19484672,936370176,70,300
44399245510474,19484672,936370176,70,300
44399525625291,19484672,936370176,70,300
44399790037134,19484672,936370176,70,300
44400060178231,19484672,936370176,70,300
44400336521504,19484672,936370176,70,300
44400604909853,19484672,936370176,70,310
44400872308876,19484672,936370176,70,310
44401132576606,19484672,936370176,70,310
44401424189806,19484672,936370176,70,310
44401714512728,19484672,936370176,70,310
44401991802282,19484672,936370176,70,310
44402292733980,19484672,936370176,70,310
44402557055801,19484672,936370176,70,310
44402836850169,19484672,936370176,70,310
44403104595216,19484672,936370176,70,310
44403436530531,19484672,936370176,70,310
44403715773930,19484672,936370176,70,310
44404019828083,19484672,936370176,70,310
44404281043580,19484672,936370176,70,310
44404550425770,19484672,936370176,70,310
44404809267116,19484672,936370176,70,310
44405081029040,19484672,936370176,70,310
44405348388286,19484672,936370176,70,310
44405607405635,19484672,936370176,70,310
44405866956174,19484672,936370176,70,310
44406129333784,19484672,936370176,70,310
44406401976761,19484672,936370176,70,310
44406686102071,19484672,936370176,70,310
44406998273895,19484672,936370176,70,310
44407263355817,19484672,936370176,70,310
44407536158088,19484672,936370176,70,310
44407801140284,19484672,936370176,70,310
44408065138290,19484672,936370176,70,310
44408350360686,19484672,936370176,70,310
44408627452862,19484672,936370176,70,310
44408904394982,19484672,936370176,70,310
44409175359252,19484672,936370176,70,310
44409438881121,19484672,936370176,70,310
44409736179879,19484672,936370176,70,310
44410019632497,19484672,936370176,70,310
44410296923897,19484672,936370176,70,310
44410568785262,19484672,936370176,70,310
44410838889140,19484672,936370176,70,310
44411113731012,19484672,936370176,70,310
44411383088168,19484672,936370176,70,310
44411644739981,19484672,936370176,70,310
44411917350121,19484672,936370176,70,310
44412190560331,19484672,936370176,70,310
44412452628238,19484672,936370176,70,310
44412735380207,19484672,936370176,70,310
44413003857669,19484672,936370176,70,310
44413275204445,19484672,936370176,70,310
44413577974204,19484672,936370176,70,310
44413835764096,19484672,936370176,70,310
44414102885175,19484672,936370176,70,310
44414376879892,19484672,936370176,70,310
44414651430159,19484672,936370176,70,310
44414921325115,19484672,936370176,70,310
44415197786018,19484672,936370176,70,310
44415475679432,19484672,936370176,70,310
44415744415574,19484672,936370176,70,310
44416006802500,19484672,936370176,70,310
44416283220325,19484672,936370176,70,310
44416547837356,19484672,936370176,70,310
44416814606745,19484672,936370176,70,310
44417080038957,19484672,936370176,70,310
44417355069037,19484672,936370176,70,310
44417638203205,19484672,936370176,70,310
44417902463505,19484672,936370176,70,310
44418165316210,19484672,936370176,70,310
44418430210216,19484672,936370176,70,310
44418694844800,19484672,936370176,70,310
44418956785823,19484672,936370176,70,310
44419238927073,19484672,936370176,70,310
44419521537340,19484672,936370176,70,310
44419780744486,19484672,936370176,70,310
44420039917096,19484672,936370176,70,310
44420310856625,19484672,936370176,70,310
44420582594552,19484672,936370176,70,310
44420850431365,19484672,936370176,70,310
44421123594379,19484672,936370176,70,310
44421387643217,19484672,936370176,70,310
44421649267640,19484672,936370176,70,310
44421941230899,19484672,936370176,70,310
44422215738962,19484672,936370176,70,310
44422474934333,19484672,936370176,70,310
44422749026006,19484672,936370176,70,310
44423026566445,19484672,936370176,70,310
44423293310735,19484672,936370176,70,310
44423568037972,19484672,936370176,70,310
44423829245741,19484672,936370176,70,310
44424112965676,19484672,936370176,70,310
44424372940266,19484672,936370176,70,310
44424634107717,19484672,936370176,70,310
44424907016962,19484672,936370176,70,310
44425183744443,19484672,936370176,70,310
44425442590832,19484672,936370176,70,310
44425707627596,19484672,936370176,70,310
44425965242525,19484672,936370176,70,310
44426241997182,19484672,936370176,70,310
44426540706116,19484672,936370176,70,310
44426808127350,19484672,936370176,70,310
44427074179074,19484672,936370176,70,310
44427362701332,19484672,936370176,70,310
44427626118515,19484672,936370176,70,310
44427887402316,19484672,936370176,70,310
44428152142228,19484672,936370176,70,310
44428409212017,19484672,936370176,70,310
44428682618967,19484672,936370176,70,310
44428946769632,19484672,936370176,70,310
44429210093475,19484672,936370176,70,310
44429469672393,19484672,936370176,70,310
44429742054502,19484672,936370176,70,310
44430013542983,19484672,936370176,70,310
44430286765755,19484672,936370176,70,310
44430549144316,19484672,936370176,70,310
44430817945925,19484672,936370176,70,310
44431096319048,19484672,936370176,70,310
44431362963884,19484672,936370176,70,310
44431622558657,19484672,936370176,70,310
44431911128778,19484672,936370176,70,310
44432185343326,19484672,936370176,70,310
44432444842213,19484672,936370176,70,310
44432717671518,19484672,936370176,70,310
44432974088665,19484672,936370176,70,310
44433282626240,19484672,936370176,70,310
44433562552639,19484672,936370176,70,310
44433830053106,19484672,936370176,70,310
44434092717839,19484672,936370176,70,310
44434357094648,19484672,936370176,70,310
44434619760881,19484672,936370176,70,310
44434881060666,19484672,936370176,70,310
44435140510816,19484672,936370176,70,310
44435403398280,19484672,936370176,70,310
44435681337777,19484672,936370176,70,310
44435954934730,19484672,936370176,70,310
44436218060342,19484672,936370176,70,310
44436485310646,19484672,936370176,70,310
44436745287374,19484672,936370176,70,310
44437009379665,19484672,936370176,70,310
44437300222128,19484672,936370176,70,310
44437567779281,19484672,936370176,70,310
44437839106931,19484672,936370176,70,310
44438119808142,19484672,936370176,70,310
44438397122715,19484672,936370176,70,310
44438658993521,19484672,936370176,70,310
44438926928285,19484672,936370176,70,310
44439201504640,19484672,936370176,70,310
44439489335375,19484672,936370176,70,310
44439755903329,19484672,936370176,70,310
44440024876005,19484672,936370176,70,310
44440298461783,19484672,936370176,70,310
44440586028449,19484672,936370176,70,310
44440869100786,19484672,936370176,70,310
44441159592269,19484672,936370176,70,310
44441539401422,19484672,936370176,70,310
44441798938543,19484672,936370176,70,310
44442071735955,19484672,936370176,70,310
44442342263717,19484672,936370176,70,310
44442633410542,19484672,936370176,70,310
44442926194381,19484672,936370176,70,310
44443187491071,19484672,936370176,70,310
44443464670833,19484672,936370176,70,310
44443744447739,19484672,936370176,70,310
44444008111078,19484672,936370176,
