# timestamp,resident_bytes,total_bytes,system_millis,user_millis
218681075233,20078592,786452480,240,460
218942028774,20078592,786452480,240,460
219220025559,20078592,786452480,240,460
219485796475,20078592,786452480,240,460
219745572703,20078592,786452480,240,460
220064726078,20078592,786452480,240,460
220365549139,20078592,786452480,240,460
220653340717,20078592,786452480,240,460
220912272343,20078592,786452480,240,460
221167636484,20078592,786452480,240,460
221425592741,20078592,786452480,240,460
221682478087,20078592,786452480,240,460
221938892850,20078592,786452480,240,460
222197605348,20078592,786452480,240,460
222453145440,20078592,786452480,240,460
222710745097,20078592,786452480,240,460
222968677213,20078592,786452480,240,460
223224163646,20078592,786452480,240,460
223485122012,20078592,786452480,240,460
223740885235,20078592,786452480,240,460
224001606652,20078592,786452480,240,460
224279616468,20078592,786452480,240,460
224535902969,20078592,786452480,240,460
224793840496,20078592,786452480,240,460
225053272330,20078592,786452480,240,460
225308459964,20078592,786452480,240,460
225589585522,20078592,786452480,240,460
225870554570,20078592,786452480,240,460
226123316750,20078592,786452480,240,460
226381826314,20078592,786452480,240,460
226635331782,20078592,786452480,240,460
226894104812,20078592,786452480,240,460
227148162024,20078592,786452480,240,460
227405432606,20078592,786452480,240,460
227664392351,20078592,786452480,240,460
227919253747,20078592,786452480,240,460
228175881331,20078592,786452480,240,460
228436331381,20078592,786452480,240,460
228688364613,20078592,786452480,240,460
228940743515,20078592,786452480,240,460
229201488705,20078592,786452480,240,460
229458644105,20078592,786452480,240,460
229714851417,20078592,786452480,240,460
229969530957,20078592,786452480,240,460
230225078892,20078592,786452480,240,460
230476760347,20078592,786452480,240,460
230734767399,20078592,786452480,240,460
230994427938,20078592,786452480,240,460
231257385383,20078592,786452480,240,460
231511751847,20078592,786452480,240,460
231765198350,20078592,786452480,240,460
232030146000,20078592,786452480,240,460
232287748006,20078592,786452480,240,460
232544714692,20078592,786452480,240,460
232803174888,20078592,786452480,240,460
233058014786,20078592,786452480,240,460
233331438527,20078592,786452480,240,460
233610020389,20078592,786452480,240,460
233893842930,20078592,786452480,240,460
234152388685,20078592,786452480,240,460
234407817625,20078592,786452480,240,460
234668915713,20078592,786452480,240,460
234927099351,20078592,786452480,240,460
235185704121,20078592,786452480,240,460
235444568840,20078592,786452480,240,460
235703043488,20078592,786452480,240,460
235961450648,20078592,786452480,240,460
236223111828,20078592,786452480,240,460
236485813887,20078592,786452480,240,460
236746482321,20078592,786452480,240,460
237005122242,20078592,786452480,240,460
237264135761,20078592,786452480,240,460
237539284423,20078592,786452480,240,460
237793063924,20078592,786452480,240,460
238062203286,20078592,786452480,240,460
238318985820,20078592,786452480,240,460
238581368902,20078592,786452480,240,460
238839580449,20078592,786452480,240,460
239101048197,20078592,786452480,240,460
239369645416,20078592,786452480,240,460
239626856879,20078592,786452480,240,460
239937038390,20078592,786452480,240,460
240197802682,20078592,786452480,240,460
240474328977,20078592,786452480,240,460
240727757676,20078592,786452480,240,460
240982193535,20078592,786452480,240,460
241238395690,20078592,786452480,240,460
241501124255,20078592,786452480,240,460
241755475124,20078592,786452480,240,460
242036651797,20078592,786452480,240,460
242294572223,20078592,786452480,240,460
242553791800,20078592,786452480,240,460
242817891313,20078592,786452480,240,460
243073154328,20078592,786452480,240,460
243334130213,20078592,786452480,240,460
243596837719,20078592,786452480,240,460
243858198481,20078592,786452480,240,460
244117019230,20078592,786452480,240,460
244386092313,20078592,786452480,240,460
244645905635,20078592,786452480,240,460
244902106595,20078592,786452480,240,460
2451572
