# timestamp,resident_bytes,total_bytes,system_millis,user_millis
46696720167971,20348928,785367040,80,280
46696986138736,20348928,785367040,80,280
46697256428341,20348928,785367040,80,280
46697545761707,20348928,785367040,80,280
46697818131487,20348928,785367040,80,280
46698082445394,20348928,785367040,80,280
46698345587833,20348928,785367040,80,280
46698609462990,20348928,785367040,80,280
46698890077043,20348928,785367040,80,280
46699165578744,20348928,785367040,80,280
46699445971681,20348928,785367040,80,280
46699711385714,20348928,785367040,80,280
46699978765865,20348928,785367040,80,280
46700255717773,20348928,785367040,80,280
46700523511661,20348928,785367040,80,280
46700796056452,20348928,785367040,80,280
46701076084290,20348928,785367040,80,280
46701346530700,20348928,785367040,80,280
46701617989163,20348928,785367040,80,280
46701896167299,20348928,785367040,80,280
46702170232647,20348928,785367040,80,280
46702450702172,20348928,785367040,80,280
46702721040122,20348928,785367040,80,280
46702984398091,20348928,785367040,80,280
46703257250504,20348928,785367040,80,280
46703519908294,20348928,785367040,80,280
46703792123076,20348928,785367040,80,280
46704060924586,20348928,785367040,80,280
46704327347433,20348928,785367040,80,280
46704599222163,20348928,785367040,80,280
46704864454713,20348928,785367040,80,280
46705131477995,20348928,785367040,80,280
46705392714484,20348928,785367040,80,280
46705672783534,20348928,785367040,80,280
46705955298493,20348928,785367040,80,280
46706235318207,20348928,785367040,80,280
46706499752686,20348928,785367040,80,280
46706775909202,20348928,785367040,80,280
46707047974748,20348928,785367040,80,280
46707311959993,20348928,785367040,80,280
46707577478386,20348928,785367040,80,280
46707845348310,20348928,785367040,80,280
46708113729433,20348928,785367040,80,280
46708385851892,20348928,785367040,80,280
46708667942459,20348928,785367040,80,280
46708937721201,20348928,785367040,80,280
46709215500239,20348928,785367040,80,280
46709488327639,20348928,785367040,80,280
46709761811040,20348928,785367040,80,280
46710033128934,20348928,785367040,80,280
46710310783709,20348928,785367040,80,280
46710587960730,20348928,785367040,80,280
46710868415787,20348928,785367040,80,280
46711133741125,20348928,785367040,80,280
46711427221875,20348928,785367040,80,280
46711706760225,20348928,785367040,80,280
46712031629270,20348928,785367040,80,280
46712321831082,20348928,785367040,80,280
46712622230374,20348928,785367040,80,280
46712891980761,20348928,785367040,80,280
46713165738521,20348928,785367040,80,280
46713440766075,20348928,785367040,80,280
46713702911502,20348928,785367040,80,280
46713976796652,20348928,785367040,80,280
46714256452935,20348928,785367040,80,280
46714532725307,20348928,785367040,80,280
46714830558328,20348928,785367040,80,280
46715100204807,20348928,785367040,80,280
46715371209172,20348928,785367040,80,280
46715725432530,20348928,785367040,80,280
46716005575032,20348928,785367040,80,280
46716286634217,20348928,785367040,80,280
46716576664125,20348928,785367040,80,280
46716858311927,20348928,785367040,80,280
46717146579337,20348928,785367040,80,280
46717411355166,20348928,785367040,80,280
46717705680428,20348928,785367040,80,280
46717975064675,20348928,785367040,80,280
46718246192135,20348928,785367040,80,280
46718521996403,20348928,785367040,80,280
46718791075315,20348928,785367040,80,280
46719054261315,20348928,785367040,80,280
46719331162805,20348928,785367040,80,280
46719616362365,20348928,785367040,80,280
46719890998905,20348928,785367040,80,280
46720165048494,20348928,785367040,80,280
46720448309515,20348928,785367040,80,280
46720716588310,20348928,785367040,80,280
46720994108100,20348928,785367040,80,280
46721271258318,20348928,785367040,80,280
46721554478298,20348928,785367040,80,280
46721831258502,20348928,785367040,80,280
46722111574153,20348928,785367040,80,280
46722406245944,20348928,785367040,80,280
46722677090359,20348928,785367040,80,280
46722947675368,20348928,785367040,80,280
46723242331639,20348928,785367040,80,280
46723511552748,20348928,785367040,80,280
46723781967186,20348928,785367040,80,280
46724046119398,20348928,785367040,80,280
46724314390740,20348928,785367040,80,280
46724585983746,20348928,785367040,80,280
46724850878097,20348928,785367040,80,280
46725137412245,20348928,785367040,80,280
46725427038312,20348928,785367040,80,280
46725700739569,20348928,785367040,80,280
46725976539137,20348928,785367040,80,280
46726249042465,20348928,785367040,80,280
46726514390718,20348928,785367040,80,280
46726794951296,20348928,785367040,80,280
46727062307790,20348928,785367040,80,280
46727334758558,20348928,785367040,80,280
46727605009474,20348928,785367040,80,280
46727905330429,20348928,785367040,80,280
46728185062881,20348928,785367040,80,280
46728481581091,20348928,785367040,80,280
46728766844250,20348928,785367040,80,280
46729032823608,20348928,785367040,80,280
46729296747356,20348928,785367040,80,280
46729564741122,20348928,785367040,80,280
46729834905192,20348928,785367040,80,280
46730121115970,20348928,785367040,80,280
46730398550606,20348928,785367040,80,280
46730691472662,20348928,785367040,80,280
46730966878436,20348928,785367040,80,280
46731235291504,20348928,785367040,80,280
46731501296629,20348928,785367040,80,280
46731765519228,20348928,785367040,80,280
46732030534209,20348928,785367040,80,280
46732298569629,20348928,785367040,80,280
46732566579448,20348928,785367040,80,280
46732836914186,20348928,785367040,80,280
46733108938149,20348928,785367040,80,280
46733375640187,20348928,785367040,80,280
46733642594570,20348928,785367040,80,280
46733907641197,20348928,785367040,80,280
46734175405696,20348928,785367040,80,280
46734450520204,20348928,785367040,80,280
46734714889925,20348928,785367040,80,280
46734982340828,20348928,785367040,80,280
46735252444136,20348928,785367040,80,280
46735526870305,20348928,785367040,80,280
46735797204657,20348928,785367040,80,280
46736076628166,20348928,785367040,80,280
46736348104176,20348928,785367040,80,280
46736620341055,20348928,785367040,80,280
46736885793092,20348928,785367040,80,280
46737163249226,20348928,785367040,80,280
46737440812619,20348928,785367040,80,280
46737742601175,20348928,785367040,80,280
46738022369519,20348928,785367040,80,280
46738293565106,20348928,785367040,80,280
46738576644938,20348928,785367040,80,280
46738838806939,20348928,785367040,80,280
46739119263570,20348928,785367040,80,280
46739419511786,20348928,785367040,80,280
46739697753523,20348928,785367040,80,280
46739958511379,20348928,785367040,80,280
46740223836741,20348928,785367040,80,280
46740498853636,20348928,785367040,80,280
46740767112018,20348928,785367040,80,280
46741041370266,20348928,785367040,80,280
46741307761416,20348928,785367040,80,280
46741595645050,20348928,785367040,80,280
46741866029387,20348928,785367040,80,280
46742133497133,20348928,785367040,80,280
46742405297082,20348928,785367040,80,280
46742672842558,20348928,785367040,80,280
46742940544444,20348928,785367040,80,280
46743204453176,20348928,785367040,80,280
46743469423658,20348928,785367040,80,280
46743731678551,20348928,785367040,80,280
46743998733176,20348928,785367040,80,280
46744261150137,20348928,785367040,80,280
46744526585237,20348928,785367040,80,280
46744795891976,20348928,785367040,80,280
46745070534699,20348928,785367040,80,280
46745337206336,20348928,785367040,80,280
46745605623967,20348928,785367040,80,280
46745880086743,20348928,785367040,80,280
46746148263709,20348928,785367040,80,280
46746414339380,20348928,785367040,80,280
46746687105147,20348928,785367040,80,280
46746946665781,20348928,785367040,80,280
46747208497477,20348928,785367040,80,280
46747475137176,20348928,785367040,80,280
46747738975294,20348928,785367040,80,280
46748010705321,20348928,785367040,80,280
46748292854144,20348928,785367040,80,280
46748554860699,20348928,785367040,80,280
46748825723581,20348928,785367040,80,280
46749091196229,20348928,785367040,80,280
46749361220829,20348928,785367040,80,280
46749635703120,20348928,785367040,80,280
46749906935270,20348928,785367040,80,280
46750177755361,20348928,785367040,80,280
46750457049799,20348928,785367040,80,280
46750723373023,20348928,785367040,80,280
46750994546404,20348928,785367040,80,280
46751259186886,20348928,785367040,80,280
46751533296097,20348928,785367040,80,280
46751803092512,20348928,785367040,80,280
46752077619545,20348928,785367040,80,280
46752352783618,20348928,785367040,80,280
46752623819985,20348928,785367040,80,280
46752894434364,20348928,785367040,80,280
46753177509857,20348928,785367040,80,280
46753453458633,20348928,785367040,80,280
46753761391087,20348928,785367040,80,280
46754031725315,20348928,785367040,80,280
46754326410447,20348928,785367040,80,280
46754600234930,20348928,785367040,80,280
46754868803917,20348928,785367040,80,280
46755139493657,20348928,785367040,80,280
46755412736646,20348928,785367040,80,280
46755688697605,20348928,785367040,80,280
46755993064052,20348928,785367040,80,280
46756317981098,20348928,785367040,80,280
46756579414577,20348928,785367040,80,280
46756852915527,20348928,785367040,80,280
46757116027409,20348928,785367040,80,280
46757376380255,20348928,785367040,80,280
46757690451434,20348928,785367040,80,280
46757966160421,20348928,785367040,80,280
46758227151740,20348928,785367040,80,280
46758495512071,20348928,785367040,80,280
46758763162806,20348928,785367040,80,280
46759022980200,20348928,785367040,80,280
46759285601351,20348928,785367040,80,280
46759568652524,20348928,785367040,80,280
46759828849472,20348928,785367040,80,280
46760091903496,20348928,785367040,80,280
46760354138439,20348928,785367040,80,280
46760631325543,20348928,785367040,80,280
46760904796237,20348928,785367040,80,280
46761169678282,20348928,785367040,80,280
46761434425813,20348928,785367040,80,280
46761710977976,20348928,785367040,80,280
46761979579318,20348928,785367040,80,280
46762270260727,20348928,785367040,80,280
46762555881603,20348928,785367040,80,280
46762818429278,20348928,785367040,80,280
46763082563065,20348928,785367040,80,280
46763352127593,20348928,785367040,80,280
46763616749848,20348928,785367040,80,280
46763882586074,20348928,785367040,80,280
46764144159254,20348928,785367040,80,280
46764405590562,20348928,785367040,80,280
46764672474162,20348928,785367040,80,280
46764937946748,20348928,785367040,80,280
46765207456067,20348928,785367040,80,280
46765480525592,20348928,785367040,80,280
46765751487492,20348928,785367040,80,280
46766024818781,20348928,785367040,80,280
46766291389543,20348928,785367040,80,280
46766563560165,20348928,785367040,80,280
46766835479966,20348928,785367040,80,280
46767117340378,20348928,785367040,80,280
46767390406954,20348928,785367040,80,280
46767702752507,20348928,785367040,80,280
46767974707171,20348928,785367040,80,280
46768248537671,20348928,785367040,80,280
46768528461858,20348928,785367040,80,280
46768796818895,20348928,785367040,80,280
46769100880423,20348928,785367040,80,280
46769420635283,20348928,785367040,80,280
46769682357395,20348928,785367040,80,280
46769945647635,20348928,785367040,80,280
46770215047714,20348928,785367040,80,280
46770480109967,20348928,785367040,80,280
46770763984643,20348928,785367040,80,280
46771042818978,20348928,785367040,80,280
46771345132726,20348928,785367040,80,280
46771642519958,20348928,785367040,80,280
46771911191713,20348928,785367040,80,280
46772181095303,20348928,785367040,80,280
46772451524215,20348928,785367040,80,280
46772719932284,20348928,785367040,80,280
46772995150224,20348928,785367040,80,280
46773273218926,20348928,785367040,80,280
46773542103412,20348928,785367040,80,280
46773809013258,20348928,785367040,80,280
46774072398810,20348928,785367040,80,280
46774337049648,20348928,785367040,80,280
46774609619291,20348928,785367040,80,280
46774869787478,20348928,785367040,80,280
46775136691047,20348928,785367040,80,280
46775397670090,20348928,785367040,80,280
46775670666000,20348928,785367040,80,280
46775937221473,20348928,785367040,80,280
46776203996813,20348928,785367040,80,280
46776475204151,20348928,785367040,80,280
46776736179345,20348928,785367040,80,280
46777015824044,20348928,785367040,80,280
46777291666426,20348928,785367040,80,280
46777559065433,20348928,785367040,80,280
46777829559149,20348928,785367040,80,280
46778103073456,20348928,785367040,80,280
46778371778875,20348928,785367040,80,280
46778645565268,20348928,785367040,80,280
46778913175003,20348928,785367040,80,280
46779178093363,20348928,785367040,80,280
46779451404255,20348928,785367040,80,280
46779721681701,20348928,785367040,80,280
46780010030837,20348928,785367040,80,280
46780281901608,20348928,785367040,80,280
46780552685912,20348928,785367040,80,280
46780824393867,20348928,785367040,80,280
46781091728766,20348928,785367040,80,280
46781356890423,20348928,785367040,80,280
46781631072646,20348928,785367040,80,280
46781917786383,20348928,785367040,80,280
46782195160729,20348928,785367040,80,280
46782467312850,20348928,785367040,80,280
46782729075580,20348928,785367040,80,280
46783002277753,20348928,785367040,80,280
46783263734906,20348928,785367040,80,280
46783549815877,20348928,785367040,80,280
46783815783278,20348928,785367040,80,280
46784079614825,20348928,785367040,80,280
46784351518717,20348928,785367040,80,280
46784620412336,20348928,785367040,80,280
46784897859878,20348928,785367040,80,280
46785167729259,20348928,785367040,80,280
46785434282848,20348928,785367040,80,280
46785710925380,20348928,785367040,80,280
46786003403559,20348928,785367040,80,280
46786267222804,20348928,785367040,80,280
46786533869169,20348928,785367040,80,280
46786807088064,20348928,785367040,80,280
46787071093019,20348928,785367040,80,280
46787341226362,20348928,785367040,80,280
46787604231948,20348928,785367040,80,280
46787870574147,20348928,785367040,80,280
46788182862741,20348928,785367040,80,280
46788465753231,20348928,785367040,80,280
46788763346974,20348928,785367040,80,280
46789026767609,20348928,785367040,80,280
46789294575596,20348928,785367040,80,280
46789563689334,20348928,785367040,80,280
46789825852527,20348928,785367040,80,280
46790113540247,20348928,785367040,80,280
46790390634280,20348928,785367040,80,280
46790659585108,20348928,785367040,80,280
46790948022777,20348928,785367040,80,280
46791219963293,20348928,785367040,80,280
46791489325549,20348928,785367040,80,280
46791760603890,20348928,785367040,80,280
46792027306210,20348928,785367040,80,280
46792302402602,20348928,785367040,80,280
46792571479877,20348928,785367040,80,280
46792841155164,20348928,785367040,80,280
46793105418898,20348928,785367040,80,280
46793395368086,20348928,785367040,80,280
46793662500118,20348928,785367040,80,280
46793933424791,20348928,785367040,80,280
46794208724707,20348928,785367040,80,280
46794474332713,20348928,785367040,80,280
46794745562298,20348928,785367040,80,280
46795019096480,20348928,785367040,80,280
46795284685997,20348928,785367040,80,280
46795563339143,20348928,785367040,80,280
46795835175755,20348928,785367040,80,280
46796099238480,20348928,785367040,80,280
46796361374932,20348928,785367040,80,280
46796626932473,20348928,785367040,80,280
46796907182425,20348928,785367040,80,280
46797199709096,20348928,785367040,80,280
46797475241117,20348928,785367040,80,280
46797741699561,20348928,785367040,80,280
46798032232089,20348928,785367040,80,280
46798316898806,20348928,785367040,80,280
46798587656774,20348928,785367040,80,280
46798865479761,20348928,785367040,80,280
46799130635540,20348928,785367040,80,280
46799396324217,20348928,785367040,80,280
46799658911253,20348928,785367040,80,280
46799922503113,20348928,785367040,80,280
46800198742472,20348928,785367040,80,280
46800465253739,20348928,785367040,80,280
46800738253460,20348928,785367040,80,280
46801006787671,20348928,785367040,80,280
46801288967953,20348928,785367040,80,280
46801555746328,20348928,785367040,80,280
46801828027248,20348928,785367040,80,280
46802089761738,20348928,785367040,80,280
46802352639869,20348928,785367040,80,280
46802615810476,20348928,785367040,80,280
46802884429631,20348928,785367040,80,280
46803151211938,20348928,785367040,80,280
46803421315914,20348928,785367040,80,280
46803689576953,20348928,785367040,80,280
46803957544200,20348928,785367040,80,280
46804234441955,20348928,785367040,80,280
46804506800860,20348928,785367040,80,280
46804777804291,20348928,785367040,80,280
46805040647222,20348928,785367040,80,280
46805314799519,20348928,785367040,80,280
46805583330109,20348928,785367040,80,280
46805845291739,20348928,785367040,80,280
46806135175672,20348928,785367040,80,280
46806445533640,20348928,785367040,80,280
46806716162512,20348928,785367040,80,280
46806987605784,20348928,785367040,80,280
46807259949005,20348928,785367040,80,280
46807528098919,20348928,785367040,80,280
46807819306291,20348928,785367040,80,280
46808116463244,20348928,785367040,80,280
46808385822283,20348928,785367040,80,280
46808661141019,20348928,785367040,80,280
46808931269027,20348928,785367040,80,280
46809202806039,20348928,785367040,80,280
46809463131411,20348928,785367040,80,280
46809734778884,20348928,785367040,80,280
46810016714611,20348928,785367040,80,280
46810278425868,20348928,785367040,80,280
46810555560394,20348928,785367040,80,280
46810814393335,20348928,785367040,80,280
46811085935124,20348928,785367040,80,280
46811351116720,20348928,785367040,80,280
46811620764166,20348928,785367040,80,280
46811892381877,20348928,785367040,80,280
46812159774758,20348928,785367040,80,280
46812433730233,20348928,785367040,80,280
46812701516542,20348928,785367040,80,280
46812966705597,20348928,785367040,80,280
46813240103833,20348928,785367040,80,280
46813501547544,20348928,785367040,80,280
46813776537868,20348928,785367040,80,280
46814054055427,20348928,785367040,80,280
46814316947370,20348928,785367040,80,280
46814586281063,20348928,785367040,80,280
46814856644026,20348928,785367040,80,280
46815144795127,20348928,785367040,80,280
46815421679662,20348928,785367040,80,280
46815685341561,20348928,785367040,80,280
46815956920719,20348928,785367040,80,280
46816241183300,20348928,785367040,80,280
46816507177529,20348928,785367040,80,280
46816775541138,20348928,785367040,80,280
46817045338017,20348928,785367040,80,280
46817327937093,20348928,785367040,80,280
46817586534083,20348928,785367040,80,280
46817849481771,20348928,785367040,80,280
46818116221328,20348928,785367040,80,280
46818385454857,20348928,785367040,80,280
46818647918926,20348928,785367040,80,280
46818921238615,20348928,785367040,80,280
46819187389542,20348928,785367040,80,280
46819450091372,20348928,785367040,80,280
46819721830106,20348928,785367040,80,280
46819987279653,20348928,785367040,80,280
46820258149781,20348928,785367040,80,280
46820530034288,20348928,785367040,80,280
46820806784430,20348928,785367040,80,280
46821079007852,20348928,785367040,80,280
46821365756020,20348928,785367040,80,280
46821638456567,20348928,785367040,80,280
46821897256582,20348928,785367040,80,280
46822172531601,20348928,785367040,80,280
46822458739559,20348928,785367040,80,280
46822732905638,20348928,785367040,80,280
46823003364302,20348928,785367040,80,280
46823266774159,20348928,785367040,80,280
46823534251149,20348928,785367040,80,280
46823808082193,20348928,785367040,80,280
46824073381668,20348928,785367040,80,280
46824344137840,20348928,785367040,80,280
46824611410976,20348928,785367040,
